time,breedId,age,colors,size,feeding,hairLength,hairTexture,grooming,shedding,walking,playfulness,intelligence,kidTolerance,catTolerance,healthProblems,loudness,independence,defensiveness
1707979210000,31,0,white;gray,2,2,3,5,3,3,3,5,3,5,5,1,1,2,4
1707979451000,18,1,black,2,3,3,2,2,2,5,4,3,2,5,1,2,1,2
1707979451000,17,1,black;white;red,5,3,5,2,3,1,4,5,4,5,5,1,5,1,1
1707979572000,18,1,white,2,3,2,2,2,3,5,5,4,5,4,1,2,2,3
1707979572000,17,1,black;white;yellow,5,3,3,1,2,1,4,5,4,5,5,1,2,2,1
1707979688000,24,1,white,5,4,3,1,4,2,3,5,3,3,3,1,3,1,3
1707979747000,18,1,black,2,3,3,3,3,1,3,4,3,5,3,1,1,1,3
1707979808000,28,2,black;white;brown,1,3,2,1,2,2,4,5,5,3,5,1,4,2,2
1707980650000,18,1,black,3,3,3,3,3,1,5,5,4,3,5,1,1,2,5
1707981555000,17,1,black;white;yellow,4,2,4,2,2,1,5,5,3,4,5,1,1,2,3
1707981738000,24,1,white,5,4,3,3,4,3,3,5,4,3,2,1,2,2,3
1707982450000,18,2,black,2,4,3,2,2,2,4,4,3,5,5,1,3,1,1
1707982808000,17,0,black;white;red,4,4,5,1,4,1,4,5,5,4,5,1,3,1,2
1707982928000,33,2,black;brown;red,1,1,5,3,4,3,3,4,3,5,1,3,3,2,4
1707983329000,18,1,black,2,2,3,1,2,1,3,4,3,5,5,1,2,3,4
1707983329000,6,2,white;yellow,5,4,1,1,1,3,5,5,4,5,1,1,5,2,5
1707983861000,18,1,black,3,3,2,3,2,3,4,2,5,3,1,1,1,2,4
1707984190000,17,0,black;white;red,5,4,4,3,3,1,4,5,5,5,3,1,3,1,4
1707984429000,34,0,red;cream,2,2,4,1,4,3,4,4,3,4,2,2,3,4,5
1707984489000,18,1,black;white,2,3,2,3,3,2,5,4,5,3,5,1,4,1,5
1707984609000,34,1,red,2,2,3,1,3,2,2,1,4,5,3,1,2,2,5
1707984671000,17,1,black;white;yellow,4,4,5,1,3,2,3,3,4,5,3,1,5,2,4
1707984787000,18,1,white;gray,2,4,3,3,2,2,3,4,4,5,5,1,1,2,1
1707985088000,17,1,black;white;yellow,3,3,5,1,2,2,5,3,5,3,2,3,5,5,4
1707985149000,6,2,yellow,5,5,1,1,3,4,5,3,3,5,3,2,5,1,3
1707985331000,6,2,black,5,5,1,1,1,4,5,4,4,4,2,1,3,3,5
1707985748000,17,2,black;white;red,5,3,4,1,4,2,5,5,4,3,3,1,4,1,3
1707985871000,28,1,black;white,1,2,1,1,1,2,5,2,4,5,1,1,1,1,1
1707985871000,24,2,white,5,4,4,2,4,4,3,3,3,3,2,1,2,2,3
1707986533000,33,2,black;brown;red,1,1,5,2,2,1,4,4,4,3,3,3,2,2,2
1707986649000,6,0,brown,5,4,1,1,2,2,4,5,4,3,1,1,5,5,3
1707986905000,6,1,black,5,3,1,1,2,4,4,4,5,5,1,1,4,2,4
1707986905000,28,0,black;white,1,2,1,1,1,2,3,3,5,4,5,4,4,2,1
1707987151000,12,2,white,2,1,5,2,5,1,3,5,5,5,5,2,1,1,1
1707987191000,28,1,black;white,1,3,2,1,1,4,2,4,4,5,5,1,2,3,2
1707987669000,6,1,yellow,5,5,1,1,2,4,3,3,3,4,2,1,5,3,4
1707987849000,17,1,black;white;red,5,5,5,1,3,1,3,3,3,5,4,1,3,1,4
1707988388000,18,2,black,2,4,2,3,2,2,3,5,5,3,3,1,1,1,2
1707988448000,6,1,gray,4,5,1,1,1,4,4,4,3,2,3,1,3,4,3
1707988868000,31,1,white,2,3,2,5,1,5,4,5,4,5,5,2,1,2,5
1707989050000,34,1,brown,1,2,3,2,4,3,5,4,5,5,3,1,1,2,4
1707989652000,33,1,black;gray;cream,1,1,5,3,4,3,5,3,4,4,1,1,4,5,2
1707990995000,17,1,black;white;red,4,3,4,1,2,1,2,4,3,4,4,3,4,1,4
1707991269000,17,2,black;white;yellow,4,5,4,2,3,1,3,3,5,5,1,1,4,1,3
1707991688000,33,2,black;yellow;red,1,1,4,3,5,2,4,3,3,3,2,2,4,5,5
1707991808000,33,1,black;brown;red,1,1,4,2,5,2,3,5,4,1,1,1,3,1,3
1707992229000,24,1,white,5,5,3,3,3,4,3,3,3,3,2,1,2,2,3
1707992997000,16,1,black;white,3,3,5,5,4,1,4,5,5,5,3,3,3,4,4
1707993493000,17,1,black;white;red,4,3,4,2,3,1,3,5,3,5,3,2,5,3,3
1707993609000,31,1,black,2,2,2,4,2,4,3,3,1,5,3,3,3,2,3
1707994148000,17,1,black;white;brown,3,4,4,1,2,4,3,3,4,5,3,1,3,2,2
1707994646000,18,1,brown,2,4,3,2,3,2,5,5,5,3,4,3,2,2,3
1708038129000,28,1,black;white,2,2,1,1,2,4,5,4,4,3,5,1,2,3,3
1708038488000,17,1,black;white;red,4,3,3,1,4,4,2,5,4,5,2,1,5,1,3
1708039331000,6,1,black;white,5,3,1,1,3,3,3,4,3,4,1,1,5,2,2
1708039448000,28,1,black;white,2,2,1,1,2,2,4,4,4,5,5,1,3,2,2
1708041995000,31,2,gray,3,2,2,3,1,4,3,4,2,5,1,3,1,2,4
1708042209000,34,1,red,2,1,4,1,5,2,4,3,4,3,2,1,2,2,5
1708063671000,40,2,red,3,3,4,2,3,2,4,4,5,3,1,2,4,4,3
1708065273000,28,1,white;brown,1,2,1,1,2,2,3,5,4,3,5,1,3,2,2
1708066812000,34,1,cream,2,3,3,2,5,3,4,4,4,5,1,1,2,1,5
1708067477000,28,1,black;white,1,3,1,1,2,2,3,5,5,4,2,3,3,1,3
1708067709000,6,1,gray,4,5,1,1,2,4,3,4,3,5,5,1,5,2,4
1708068152000,31,1,white,3,3,2,4,2,3,5,4,3,1,4,2,3,1,2
1708068152000,18,1,brown,3,1,3,3,3,2,5,5,5,5,5,1,3,2,1
1708070727000,6,2,black;white,5,5,1,1,2,4,5,5,4,3,4,1,3,3,4
1708072992000,6,0,black,5,3,1,1,2,4,5,5,4,5,5,2,3,2,4
1708073954000,18,1,black,2,2,4,2,2,3,4,2,5,3,5,3,2,2,3
1708074070000,31,2,gray,2,2,2,5,3,5,5,5,3,5,5,2,3,2,4
1708074119000,7,1,black;white,3,3,3,1,1,3,5,5,5,5,3,1,3,2,2
1708074913000,6,1,black,5,4,1,1,2,3,4,4,3,4,5,1,3,4,4
1708075391000,18,2,black,3,3,3,1,2,3,3,5,5,5,5,2,1,2,1
1708076473000,33,0,black;yellow;red,1,1,5,3,5,1,4,3,3,3,5,1,2,2,2
1708078301000,12,1,cream,2,2,3,3,3,1,4,5,5,5,2,2,1,4,3
1708041151000,18,1,white,3,3,2,1,3,2,5,5,4,5,5,1,2,5,4
1708042392000,31,0,white;gray,2,3,3,5,4,5,4,3,2,3,5,2,1,2,1
1708042509000,31,1,black,2,2,2,5,1,4,5,3,2,4,4,3,3,2,4
1708042809000,17,0,black;white;red,5,5,5,1,2,1,3,4,4,5,1,2,3,3,4
1708043412000,18,1,black,3,3,2,2,2,2,5,4,3,5,4,1,1,1,4
1708044011000,31,1,gray,2,3,2,5,4,4,4,3,4,3,3,1,1,1,4
1708046192000,17,1,black;white;red,3,4,4,1,3,2,5,4,5,5,1,3,3,2,5
1708048718000,17,1,black;white;red,4,2,4,1,5,1,3,3,4,5,5,1,5,3,3
1708051234000,17,1,black;white;red,4,3,3,1,3,1,5,5,5,5,1,1,4,2,4
1708052013000,33,2,black;yellow;red,1,2,4,2,2,3,5,3,4,2,5,1,2,1,1
1708052049000,24,0,white,5,5,3,2,4,2,3,5,2,5,2,1,2,2,1
1708052409000,31,1,black;white;gray,2,3,2,4,2,4,5,5,5,3,3,2,1,1,5
1708052649000,31,1,yellow,2,3,3,4,2,4,3,4,5,4,3,1,2,2,5
1708053191000,34,1,black,2,1,4,1,4,2,5,3,3,3,1,1,1,3,5
1708053369000,24,0,white,5,5,3,2,3,4,4,4,2,5,5,1,2,4,3
1708053852000,33,1,black;brown;red;cream,1,1,4,2,5,2,4,2,4,3,3,1,4,2,1
1708054389000,18,1,black,3,2,2,1,3,2,3,5,3,4,4,1,1,2,4
1708055232000,17,1,black;white;red,4,5,4,1,3,2,3,5,4,4,5,4,4,1,4
1708055409000,6,1,black,5,4,1,1,1,5,4,5,3,5,1,2,4,1,5
1708055536000,31,2,cream,3,3,2,5,2,4,2,5,4,5,1,1,1,3,2
1708055650000,24,2,white,5,4,3,1,4,4,2,3,3,4,2,1,2,2,3
1708055829000,28,1,black;white,1,2,1,1,3,2,4,4,5,3,4,1,3,1,2
1708056188000,34,0,red,1,2,3,2,4,2,4,3,5,5,3,2,1,1,4
1708056488000,31,1,black;white;gray,2,3,2,5,4,5,3,2,5,4,3,1,1,1,1
1708056669000,31,1,gray,3,1,2,5,2,2,3,5,5,5,3,1,1,1,5
1708056728000,33,1,black;yellow;red,1,1,5,2,5,3,3,3,5,5,2,1,3,1,3
1708056849000,28,1,white;brown,1,3,1,1,1,2,4,4,4,5,5,1,4,3,3
1708056908000,33,0,black;brown;red;cream,1,1,4,2,5,3,2,3,3,1,3,2,2,1,1
1708057033000,28,1,white;brown,2,3,1,1,2,2,3,5,4,5,3,1,3,2,3
1708057449000,24,0,white,5,5,2,2,3,3,3,3,3,4,1,1,2,2,3
1708057569000,31,2,black,3,2,2,5,3,3,4,5,2,5,4,1,2,3,4
1708057868000,28,1,black;white,1,1,1,1,2,1,3,4,5,5,5,2,3,1,2
1708059021000,6,1,brown,5,4,1,1,1,4,4,5,4,4,5,1,5,2,4
1708059552000,6,2,brown,5,4,1,1,2,5,3,4,4,5,1,1,5,2,3
1708059790000,18,1,cream,2,3,2,2,3,2,4,2,2,5,5,2,2,1,2
1708059791000,28,1,black;white,1,1,1,1,2,2,3,4,5,4,5,1,2,3,2
1708059971000,28,1,black;white,1,3,1,1,3,4,2,5,5,5,5,2,3,3,3
1708059971000,31,1,yellow,3,3,2,5,3,2,3,2,3,5,3,1,1,1,4
1708060270000,17,1,black;white;red,4,3,4,1,4,1,4,4,3,5,1,1,5,2,5
1708060328000,33,0,black;gray;cream,1,1,5,3,5,2,3,3,4,3,3,1,2,5,3
1708060870000,31,1,black;white;gray,2,3,2,4,3,3,4,5,2,5,5,1,1,2,4
1708060993000,6,1,yellow,5,4,1,1,1,3,5,4,5,5,3,1,4,3,5
1708061109000,28,2,black;white,1,2,1,1,1,3,3,2,4,5,5,1,3,3,3
1708061228000,31,2,white,3,3,1,5,1,3,3,3,5,4,3,3,1,1,4
1708061288000,6,1,black,4,4,1,1,1,2,4,5,1,5,2,1,4,3,5
1708061590000,18,2,white;gray,2,3,4,2,3,1,5,5,5,4,3,1,1,1,3
1708061592000,33,0,black;gray;cream,1,1,5,3,5,2,3,3,1,3,3,2,3,3,1
1708061832000,31,1,black;white;gray,2,3,3,5,1,2,4,5,4,5,3,3,2,1,4
1708062069000,17,1,black;white;red,4,4,4,1,3,1,2,3,3,5,3,2,5,3,3
1708062431000,6,1,black;white,5,5,1,1,1,2,4,4,5,5,1,2,5,3,5
1708062916000,33,1,black;brown;red,1,1,4,3,5,2,5,1,5,3,5,1,3,2,2
1708063511000,6,1,black,5,3,1,1,2,4,4,4,4,4,3,3,3,2,2
1708063689000,6,2,black;white,5,5,1,1,1,3,4,3,3,4,1,1,5,2,5
1708064290000,17,1,black;white;yellow,4,4,4,1,3,2,2,5,3,5,5,1,2,3,3
1708064535000,17,1,black;white;yellow,5,5,4,1,3,3,5,2,5,5,3,3,5,2,3
1708064656000,33,0,black;brown;red,1,1,5,3,3,3,4,3,4,5,4,3,4,4,4
1708064949000,18,1,black,3,3,2,3,4,1,4,5,5,4,2,1,2,2,3
1708065008000,6,0,yellow,5,5,1,1,2,5,4,4,5,4,2,1,4,1,4
1708065308000,33,0,black;yellow;red,1,1,4,4,4,3,5,3,5,3,3,2,1,2,4
1708065368000,6,1,black,4,5,1,1,2,4,5,4,5,5,1,2,5,2,5
1708065488000,6,1,black,5,4,1,1,2,4,5,3,5,5,3,1,5,2,4
1708065548000,34,1,red,2,2,5,1,3,4,5,3,3,4,2,2,1,2,2
1708065730000,6,0,gray,5,5,1,1,2,3,4,4,4,5,2,1,5,3,2
1708065732000,6,2,black,5,3,1,1,1,3,3,3,3,4,1,1,4,1,5
1708066268000,24,0,white,5,4,3,2,4,4,3,5,3,3,3,1,2,2,3
1708066752000,17,1,black;white;red,4,5,4,1,4,2,5,3,4,5,3,4,3,1,3
1708066931000,6,2,yellow,5,4,1,1,2,4,4,5,4,2,1,2,4,2,1
1708066989000,34,1,yellow;red,2,2,4,1,2,3,3,4,4,5,1,1,2,1,1
1708067168000,31,1,white;gray,3,3,2,5,4,4,5,4,3,1,3,1,1,2,4
1708068012000,33,1,black;brown;red,1,1,4,1,2,2,2,5,3,3,3,3,1,1,5
1708068131000,31,2,gray,2,3,2,5,3,3,4,5,3,3,5,1,1,2,4
1708068188000,31,1,black,2,2,2,4,2,4,4,4,3,5,5,2,2,2,3
1708068790000,17,1,black;white;red,4,3,4,1,1,2,4,5,4,5,3,1,3,3,4
1708069332000,31,0,black;white;gray,2,3,3,4,4,4,3,5,2,2,1,1,1,2,1
1708069734000,34,1,red,1,1,4,1,4,2,4,5,3,4,3,1,1,1,5
1708070078000,31,1,black,3,3,2,4,3,3,5,5,4,5,3,1,2,1,5
1708070854000,18,1,black,3,2,3,1,1,2,4,4,5,5,4,1,1,1,1
1708071008000,33,1,black;red;cream,1,1,5,2,3,3,4,3,4,5,3,1,3,1,4
1708071248000,17,2,black;white;red,4,3,4,1,3,1,4,5,5,5,1,1,5,2,4
1708071308000,6,1,black,5,2,1,1,1,4,4,5,5,4,5,2,5,2,3
1708072331000,17,2,black;white;red,4,3,4,1,2,1,2,3,4,5,5,1,5,2,3
1708072448000,6,2,black,5,3,1,1,1,4,5,4,1,4,1,1,5,1,5
1708072810000,18,1,black,3,3,1,2,2,1,5,4,5,3,5,1,1,1,1
1708072900000,12,1,white,2,1,4,1,5,1,3,3,5,2,4,2,2,1,3
1708072929000,18,1,white,3,3,3,3,3,2,5,5,4,5,1,1,2,1,2
1708073111000,6,1,yellow,5,3,1,1,1,4,4,3,3,5,1,2,5,1,4
1708073111000,28,1,black;white,1,1,1,1,2,2,4,5,3,5,5,2,4,2,2
1708073847000,33,0,black;yellow;red,1,3,4,2,2,3,3,5,3,2,4,3,3,2,2
1708074732000,17,1,black;white;red,4,4,4,1,3,1,5,3,3,3,3,1,4,3,2
1708074848000,31,1,white;gray,2,1,2,5,3,3,4,3,4,4,1,1,3,1,2
1708075270000,5,0,black,3,4,2,2,2,1,3,4,4,1,5,1,4,1,5
1708075270000,17,1,black;white;red,5,3,4,1,2,1,3,4,4,4,1,2,3,3,2
1708075390000,31,1,black;white;gray,2,3,3,5,4,3,3,5,3,4,3,1,1,2,5
1708076171000,17,1,black;white;red,4,3,4,1,3,2,5,5,4,5,5,2,2,5,4
1708076588000,17,2,black;white;red,4,4,4,1,3,1,4,5,4,5,3,3,5,2,3
1708077008000,17,1,black;white;brown,3,4,5,2,1,2,4,5,3,4,5,1,5,3,4
1708077576000,6,2,gray,4,5,1,1,1,4,4,5,5,4,4,1,4,3,5
1708077789000,33,1,black;brown;red;cream,1,1,5,1,5,1,3,2,3,5,1,1,1,1,4
1708078512000,24,2,white,5,5,2,2,4,2,3,3,3,4,3,1,2,3,2
1708078749000,6,0,black,5,5,1,1,1,4,5,5,3,5,1,1,5,4,3
1708079109000,6,2,gray,5,4,1,1,3,4,5,3,3,5,5,1,5,1,2
1708079169000,31,1,black;white;gray,2,3,3,3,2,2,4,2,5,4,3,1,1,1,5
1708080689000,18,1,black,2,4,2,2,2,1,4,5,5,5,3,1,3,1,4
1708126934000,17,1,black;white;red,5,3,4,2,4,2,2,4,4,5,2,1,5,2,3
1708127970000,28,1,black;white,2,2,1,1,1,3,4,4,5,5,5,2,1,2,1
1708128430000,6,1,gray,5,3,1,1,2,3,5,5,4,4,5,1,5,3,4
1708128789000,33,1,black;gray;cream,1,1,5,3,4,2,3,3,5,1,1,1,1,4,3
1708151509000,6,0,black,5,4,1,1,2,4,5,3,3,5,2,1,4,1,4
1708151949000,18,1,black,2,3,3,2,3,2,4,2,5,3,5,2,3,1,4
1708152308000,33,0,black;brown;red,1,1,4,2,3,3,3,1,4,1,2,3,5,1,2
1708153576000,48,1,brown,2,4,5,2,4,4,3,3,3,5,5,2,1,2,1
1708155392000,18,1,black;white,3,3,3,3,3,3,5,3,4,5,3,1,1,1,3
1708155585000,45,0,white;gray;brown,4,3,1,1,2,1,5,4,5,5,1,3,1,3,4
1708156452000,6,0,black,5,5,1,1,2,5,3,4,4,5,2,1,4,2,4
1708157899000,17,1,black;white;yellow,5,4,5,1,4,1,5,5,4,5,1,1,4,2,4
1708157948000,31,1,black;white;gray,3,1,3,5,2,4,3,5,4,5,3,1,1,1,4
1708160125000,4,1,black,5,3,1,1,1,4,4,5,3,5,3,1,3,1,4
1708160408000,18,1,brown,3,3,2,2,1,2,4,5,5,3,5,1,1,1,2
1708162092000,33,1,black;yellow;red,1,2,5,3,5,2,4,5,3,5,3,1,5,2,1
1708165480000,18,1,black;white,3,4,2,3,2,3,5,5,4,5,2,1,2,2,3
1708166590000,28,0,black;white,2,1,1,1,2,2,4,5,5,3,5,3,4,2,3
1708128157000,28,1,black;white,1,2,1,1,3,2,5,5,4,5,3,1,3,3,3
1708130552000,34,1,red;cream,1,3,4,2,5,4,3,2,4,5,3,1,2,2,2
1708135113000,18,1,black,2,1,3,1,2,2,4,5,5,5,5,1,1,2,2
1708135113000,17,1,black;white;yellow,4,3,4,2,3,2,3,5,4,3,3,1,5,3,1
1708135332000,28,1,white;brown,1,1,1,1,2,1,3,3,4,4,5,1,1,1,4
1708139256000,6,1,brown,4,5,1,1,1,2,4,5,3,5,2,1,4,3,5
1708139765000,39,1,black,5,5,1,1,3,5,2,5,4,5,2,3,2,2,5
1708139889000,18,1,black;white,3,1,2,2,2,2,3,5,4,5,3,1,2,2,4
1708140068000,31,2,white;gray,2,2,2,4,1,5,4,5,5,2,3,2,2,2,4
1708140851000,6,1,yellow,5,4,1,1,2,5,4,4,4,5,1,3,5,1,2
1708141272000,17,0,black;white;red,4,5,3,2,4,1,3,5,4,5,4,1,2,3,5
1708141389000,6,0,gray,5,5,1,1,2,3,4,3,4,4,5,1,5,2,5
1708141868000,28,1,white;brown,2,1,1,1,2,2,4,4,3,3,5,1,3,2,1
1708142186000,17,1,black;white;red,4,3,5,1,3,2,3,5,3,4,1,1,4,1,5
1708142229000,6,0,brown,5,4,1,1,1,4,4,5,4,5,5,1,5,3,5
1708142831000,18,1,black,3,3,2,3,3,2,3,5,4,5,2,2,1,5,4
1708143310000,17,1,black;white;red,5,4,3,1,2,2,4,5,4,5,2,4,4,3,5
1708143549000,33,1,black;yellow;red,1,1,4,4,5,2,4,3,5,5,5,1,3,1,2
1708143790000,28,0,black;white,2,3,1,1,2,2,4,5,5,5,4,1,2,3,3
1708144030000,31,1,black,2,3,1,5,3,3,4,3,3,3,3,1,1,1,2
1708144090000,31,1,black,3,2,2,3,5,4,2,4,2,4,4,1,2,1,5
1708144569000,18,2,black,3,1,2,3,3,1,5,4,5,5,2,2,2,2,1
1708145171000,6,1,yellow,5,4,1,1,3,5,4,4,4,5,5,1,4,1,5
1708145589000,33,1,black;brown;red,1,1,5,3,4,2,3,4,4,1,5,2,1,1,4
1708145785000,17,1,black;white;red,3,3,4,1,2,2,3,4,5,5,4,4,5,2,3
1708146489000,28,1,black;white,2,3,1,1,3,1,5,2,3,4,2,1,1,3,3
1708147811000,6,1,yellow,5,5,1,1,1,3,3,4,4,4,5,1,4,3,4
1708148169000,6,1,black,5,3,1,1,1,2,4,4,1,4,1,1,5,3,4
1708149031000,33,1,black;brown;red;cream,1,1,4,3,5,2,5,3,5,3,1,1,5,2,3
1708149071000,17,1,black;white;red,4,3,4,1,4,1,3,4,5,4,2,1,5,1,5
1708149071000,28,0,black;white;brown,2,4,1,1,1,4,2,4,4,5,4,1,1,3,3
1708149551000,28,1,black;white,1,1,1,1,1,4,3,5,4,3,5,1,4,1,3
1708149669000,6,1,black,5,4,1,1,2,3,4,5,4,5,5,1,5,2,3
1708149788000,17,1,black;white;red,5,3,4,1,3,1,1,4,4,5,3,1,4,2,2
1708149908000,31,1,gray,2,3,3,5,4,5,2,2,1,3,4,1,2,3,3
1708149968000,34,1,yellow,1,3,4,3,4,4,4,4,4,5,1,1,1,3,5
1708150208000,6,2,gray,4,5,1,1,1,4,3,4,4,2,2,2,4,1,4
1708150270000,17,0,black;white;red,4,5,4,1,2,3,4,3,3,4,3,3,2,2,1
1708150270000,31,1,black;white;gray,2,2,3,4,2,5,4,4,2,3,1,1,1,2,3
1708150391000,17,1,black;white;red,5,3,4,1,3,2,3,4,4,4,3,1,5,2,2
1708150867000,18,2,black,3,2,2,2,2,1,5,5,4,4,5,1,2,2,2
1708151048000,34,0,red;cream,2,3,3,3,3,2,2,4,3,5,5,1,1,3,4
1708152695000,18,1,black,3,4,2,1,2,1,5,3,3,3,3,1,2,3,4
1708154299000,13,1,black;red,4,4,4,4,3,5,5,5,5,5,5,2,3,3,5
1708154435000,17,0,black;white;red,4,3,4,1,3,1,2,4,3,5,1,1,3,2,4
1708154537000,6,1,black,5,4,1,1,2,3,3,4,1,4,5,3,4,3,2
1708154590000,34,1,red;cream,1,2,5,1,3,3,4,3,3,3,3,2,2,1,3
1708154867000,13,1,black;red,5,5,3,1,2,2,4,3,5,5,1,2,1,5,5
1708155992000,34,1,red,2,2,4,2,5,3,3,4,3,5,1,1,1,1,2
1708155994000,6,1,black,5,4,1,1,2,4,3,5,4,5,1,1,3,3,4
1708156155000,18,1,black;white,2,3,3,3,2,1,3,4,4,4,5,3,2,1,2
1708156573000,13,0,black;red,5,3,2,1,2,5,5,5,5,5,3,1,2,3,5
1708157548000,13,1,black;brown;red,4,4,3,2,2,2,4,4,4,4,4,3,4,4,5
1708158084000,6,1,yellow,5,3,1,1,2,5,4,5,3,5,1,2,5,2,5
1708158128000,18,2,black,2,1,3,2,2,2,5,3,3,4,5,1,1,2,3
1708158188000,34,1,red,2,3,4,3,3,2,4,3,5,4,3,1,2,1,4
1708158297000,27,1,white;brown;red,5,4,4,3,4,5,1,2,5,5,1,3,3,3,5
1708158538000,13,1,black;red,4,4,3,1,2,5,5,5,5,5,3,4,4,3,5
1708158855000,18,2,brown,3,2,3,3,2,2,5,4,2,5,5,1,2,2,4
1708159117000,13,1,black;yellow,5,5,1,1,3,3,5,5,5,5,1,2,2,5,3
1708159147000,28,1,black;white;brown,1,1,1,1,1,2,3,4,4,4,5,3,4,3,1
1708160138000,17,0,black;white;red,3,3,5,2,3,4,3,5,4,5,3,1,3,2,5
1708161912000,31,1,white,2,3,2,4,3,4,5,5,2,5,4,2,2,3,2
1708164030000,31,1,cream,2,2,3,5,3,3,4,3,4,4,2,1,2,1,4
1708164369000,33,1,black;gray;cream,1,1,5,3,3,4,3,3,4,3,3,1,2,1,3
1708165574000,13,1,black,5,5,2,1,2,2,5,4,5,5,5,1,2,5,5
1708165692000,17,2,black;white;red,4,3,5,1,3,2,4,4,4,5,5,1,5,1,4
1708166952000,6,2,gray,5,4,1,1,2,4,4,5,3,4,5,1,4,5,2
1708211430000,6,1,black,5,5,1,1,3,4,3,5,4,5,1,1,5,2,4
1708212552000,33,1,black;brown;red,2,1,5,4,3,3,3,3,3,4,5,3,2,2,3
1708212789000,18,1,brown,2,5,3,3,1,2,3,5,5,5,5,1,1,2,4
1708212895000,13,1,black;brown,4,4,1,1,1,5,4,2,3,4,1,2,2,4,5
1708213051000,13,2,black;brown,5,4,1,1,2,5,3,2,4,4,1,3,2,2,5
1708215827000,17,0,black;white;red,4,4,3,2,4,3,4,3,5,4,2,2,3,2,4
1708237779000,13,0,black;brown,5,5,3,1,2,1,5,5,3,5,5,1,3,5,5
1708239239000,13,0,black;brown,4,3,1,1,1,1,4,4,4,3,1,2,2,3,4
1708239409000,44,1,black;white;yellow,1,1,4,5,4,3,5,5,4,3,2,2,3,3,2
1708239634000,33,2,black;brown;red;cream,1,1,5,2,4,2,3,5,4,4,5,1,1,1,4
1708240662000,13,1,black;brown,4,4,1,1,2,2,3,2,4,5,4,5,2,5,5
1708242642000,13,1,black;brown,5,5,3,1,5,4,3,2,5,5,1,5,2,1,5
1708246431000,13,1,black;brown,5,3,3,2,2,5,3,3,5,2,4,3,2,4,5
1708253054000,3,1,cream,3,3,3,2,3,5,4,5,5,4,3,2,3,3,1
1708253974000,17,1,black;white;brown,4,4,3,1,5,1,2,4,3,5,5,1,4,1,5
1708212102000,13,1,black;brown,5,3,1,1,2,4,4,5,5,5,5,2,1,5,5
1708215088000,28,0,black;white,1,2,1,1,1,3,3,5,5,1,5,1,3,2,3
1708217438000,17,0,black;white;red,4,3,4,2,1,2,5,4,3,4,5,1,4,2,5
1708220848000,31,1,white,2,2,2,5,1,3,3,3,3,5,1,2,1,1,5
1708223136000,17,1,black;white;red,4,4,4,2,1,1,4,5,5,4,5,1,5,2,3
1708227037000,33,1,black;red;cream,1,1,4,2,5,3,4,4,4,1,3,2,3,2,3
1708227308000,31,2,gray,2,3,2,5,4,2,3,5,4,5,2,1,1,2,4
1708227850000,17,1,black;white;red,3,5,4,1,3,2,4,5,4,5,3,1,1,1,2
1708227969000,34,1,yellow;red,2,2,4,3,5,1,3,3,1,5,3,1,2,3,5
1708228348000,18,1,white,3,2,2,2,3,2,4,3,4,5,5,1,1,2,1
1708228393000,17,1,black;white;red,5,4,4,1,2,1,3,5,4,4,3,1,1,2,4
1708229536000,33,1,black;yellow;red,1,1,4,1,2,2,4,4,3,5,3,1,1,1,2
1708229829000,6,2,black;white,5,5,1,1,1,4,4,5,1,5,3,1,4,1,4
1708230495000,31,1,black,2,2,3,4,1,4,2,4,5,3,5,1,1,2,3
1708230730000,17,1,black;white;red,3,3,5,2,4,1,4,3,4,5,5,1,4,2,3
1708230909000,18,0,black;white,3,4,2,2,2,3,3,4,4,4,5,1,1,1,2
1708231268000,17,0,black;white;red,4,2,5,1,4,2,2,2,3,4,5,2,5,1,4
1708233397000,17,1,black;white;red,5,3,5,2,3,1,3,5,4,5,1,1,1,1,2
1708233489000,34,2,yellow;red,2,3,4,1,4,2,3,4,4,4,5,1,1,4,2
1708234693000,34,1,red;cream,2,2,4,3,4,3,4,3,3,4,3,1,1,3,5
1708234987000,24,1,white,5,4,3,3,2,4,4,5,3,4,3,1,2,3,2
1708236270000,31,2,black,2,2,2,4,3,5,2,5,3,5,2,1,3,3,2
1708241137000,17,1,black;white;red,4,5,3,1,3,2,2,4,4,5,1,1,4,1,3
1708242845000,6,1,brown,5,3,1,1,2,4,3,4,4,5,5,4,4,4,3
1708244311000,34,1,red,2,2,4,1,5,2,5,5,3,3,2,1,2,2,5
1708244409000,18,1,black;white,3,3,2,2,3,1,3,4,5,1,4,1,1,1,2
1708245626000,48,1,black;white;yellow,2,2,3,2,4,5,4,5,5,5,5,5,2,1,1
1708245854000,34,1,black,2,3,4,1,5,4,3,3,1,5,3,3,2,5,3
1708246526000,17,1,black;white;yellow,4,3,4,1,2,1,2,4,4,5,3,1,5,3,2
1708247051000,31,2,black;white;gray,3,2,3,5,2,3,5,5,3,5,1,1,2,2,5
1708247772000,28,2,black;white,1,2,1,1,1,3,5,3,4,4,4,1,4,1,3
1708250612000,17,0,black;white;red,4,3,4,1,3,1,2,5,5,5,5,1,4,1,5
1708252273000,6,1,gray,5,5,1,1,2,4,5,5,4,1,2,2,5,1,3
1708252390000,17,0,black;white;yellow,5,3,4,1,3,4,1,3,4,5,5,2,5,3,2
1708252629000,6,0,black,5,5,1,1,2,3,3,5,3,4,1,1,4,3,4
